kind,volume,contained,katz_tao_ratio,frostman_ratio,a,b,thickness
oriented_box,2.0,0,0.0,0.0,1.0,1.0,
oriented_box,0.5692141662001262,0,0.0,0.0,0.2846070831000631,1.0,
oriented_box,0.20829184333453715,0,0.0,0.0,0.22135780780216993,0.4704867774998251,
oriented_box,1.209840942236336,5,0.014877988809609811,0.08609947227783456,0.7777663345235303,0.7777663345235303,
oriented_box,0.03586049247060795,0,0.0,0.0,0.063,0.2846070831000631,
oriented_box,0.013122386130075839,0,0.0,0.0,0.08100119175072623,0.08100119175072623,
oriented_box,0.9409735549996502,5,0.019129124197339097,0.11070095021608274,0.4704867774998251,1.0,
oriented_box,2.0,9,0.0162,0.09375,1.0,1.0,
oriented_box,0.16200238350145243,0,0.0,0.0,0.1041459216672686,0.7777663345235303,
oriented_box,0.07621997936088921,0,0.0,0.0,0.13390386938137366,0.2846070831000631,
oriented_box,1.209840942236336,12,0.03570717314306355,0.20663873346680295,0.7777663345235303,0.7777663345235303,
oriented_box,0.0762199793608892,0,0.0,0.0,0.1721646507924579,0.22135780780216993,
oriented_box,2.0,5,0.009,0.052083333333333336,1.0,1.0,
oriented_box,0.9409735549996497,1,0.003825824839467821,0.02214019004321656,0.6049204711181684,0.7777663345235303,
oriented_box,0.12599999999999997,0,0.0,0.0,0.13390386938137366,0.4704867774998251,
oriented_box,0.7318575527556539,0,0.0,0.0,0.36592877637782695,1.0,
oriented_box,0.059281333964977964,0,0.0,0.0,0.063,0.4704867774998251,
oriented_box,1.5555326690470606,7,0.016200238350145255,0.0937513793411184,0.7777663345235303,1.0,
oriented_box,0.12599999999999997,0,0.0,0.0,0.13390386938137366,0.4704867774998251,
oriented_box,0.12599999999999997,0,0.0,0.0,0.13390386938137366,0.4704867774998251,
oriented_box,0.5692141662001262,3,0.018973526383043147,0.10980049990187005,0.2846070831000631,1.0,
oriented_box,0.4427156156043399,2,0.016263261891432183,0.09411609890875106,0.36592877637782695,0.6049204711181684,
oriented_box,1.209840942236336,6,0.017853586571531774,0.10331936673340147,0.7777663345235303,0.7777663345235303,
oriented_box,0.7318575527556535,3,0.014756970067924974,0.08539913233752879,0.4704867774998251,0.7777663345235303,
